temp,feelsLike,pressure,humidity,clouds,windSpeed,windDir,gustSpeed,result
25.1,25.9,985.0,87.0,25.0,0.37,221.0,4.0,0
26.2,27.0,985.0,81.0,30.0,0.44,302.0,4.4,0
27.7,30.6,985.0,74.0,25.0,1.1,323.0,1.1,0
29.4,32.9,985.0,67.0,25.0,0.46,298.0,4.4,0
31.0,34.8,984.0,60.0,21.0,1.32,195.0,1.32,0
32.2,36.0,982.0,55.0,25.0,0.49,225.0,5.2,0
32.8,36.5,981.0,52.0,25.0,0.48,10.0,4.8,0
33.1,36.8,980.0,51.0,25.0,1.14,64.0,1.14,0
33.1,36.5,979.0,50.0,25.0,1.26,55.0,1.26,0
32.0,36.7,980.0,59.0,24.0,2.1,52.0,2.1,0
28.9,31.7,981.0,66.0,47.0,3.4,192.0,4.0,0
27.3,29.8,982.0,75.0,25.0,5.12,217.0,9.0,0
25.5,26.3,983.0,85.0,25.0,3.61,204.0,7.0,0
24.9,25.7,984.0,89.0,25.0,3.22,173.0,7.0,0
25.6,26.3,983.0,83.0,47.0,2.88,228.0,7.0,0
25.5,26.3,983.0,83.0,88.0,2.67,213.0,6.0,0
25.2,25.9,982.0,84.0,93.0,2.13,222.0,5.0,0
25.0,25.7,982.0,85.0,64.0,1.38,202.0,3.0,0
24.6,25.3,982.0,86.0,13.0,2.24,142.0,3.0,0
24.5,25.3,982.0,88.0,22.0,0.41,79.0,2.4,0
24.4,25.2,983.0,88.0,20.0,0.96,116.0,1.0,0
24.5,25.3,984.0,88.0,3.0,0.83,109.0,3.2,0
25.4,26.1,984.0,82.0,4.0,0.45,90.0,5.2,0
26.8,29.0,985.0,77.0,13.0,0.59,39.0,1.0,0
28.4,31.6,985.0,71.0,22.0,0.61,49.0,6.0,0
29.9,33.9,985.0,66.0,29.0,0.11,275.0,6.4,0
31.9,36.6,983.0,59.0,37.0,0.91,230.0,1.0,0
32.9,37.5,982.0,55.0,53.0,0.9,213.0,1.0,0
33.7,37.6,981.0,50.0,47.0,1.0,229.0,1.0,0
34.2,37.9,980.0,47.0,87.0,1.09,212.0,1.09,0
31.5,35.8,980.0,60.0,100.0,0.39,99.0,1.0,0
30.4,33.8,981.0,61.0,97.0,2.55,198.0,3.0,0
28.4,30.9,982.0,67.0,71.0,5.03,218.0,8.0,0
25.4,26.1,983.0,83.0,15.0,5.13,230.0,10.0,0
24.6,25.4,984.0,87.0,23.0,3.94,237.0,8.0,0
24.3,25.1,985.0,90.0,30.0,2.51,223.0,6.0,0
25.3,26.2,984.0,88.0,98.0,2.3,224.0,4.0,0
24.8,25.6,983.0,88.0,97.0,4.17,218.0,6.0,0
24.5,25.3,983.0,90.0,96.0,3.67,217.0,6.0,0
24.3,25.2,982.0,90.0,100.0,3.05,196.0,5.0,0
23.0,23.9,983.0,96.0,100.0,3.09,287.0,6.0,0
23.1,24.0,984.0,95.0,100.0,2.1,256.0,4.0,0
23.6,24.4,985.0,92.0,100.0,1.33,270.0,2.0,0
24.5,25.3,986.0,87.0,84.0,1.38,248.0,1.38,0
26.0,26.7,986.0,81.0,34.0,2.03,252.0,2.03,0
27.3,30.0,985.0,75.0,34.0,1.7,265.0,2.0,0
31.1,34.8,984.0,59.0,45.0,1.34,238.0,3.0,0
31.9,35.4,982.0,55.0,58.0,1.38,192.0,3.0,0
32.5,35.8,981.0,52.0,64.0,1.96,165.0,3.0,0
32.4,36.0,980.0,53.0,82.0,2.44,165.0,2.44,0
33.0,36.4,979.0,50.0,14.0,1.94,202.0,2.0,0
31.9,36.3,980.0,58.0,61.0,2.4,213.0,3.0,0
29.4,32.5,981.0,64.0,60.0,4.31,218.0,8.0,0
24.4,25.2,984.0,89.0,37.0,2.53,218.0,6.0,0
24.3,25.1,983.0,90.0,30.0,2.24,229.0,5.0,0
24.3,25.2,982.0,90.0,30.0,1.92,223.0,4.0,0
24.2,25.0,982.0,91.0,23.0,0.89,209.0,2.0,0
24.1,25.0,982.0,91.0,63.0,0.34,189.0,1.0,0
24.0,24.9,981.0,91.0,25.0,0.41,180.0,1.0,0
23.9,24.8,982.0,92.0,25.0,0.59,220.0,1.0,0
23.9,24.8,982.0,92.0,25.0,0.45,235.0,1.0,0
24.0,24.8,983.0,91.0,25.0,0.46,237.0,1.0,0
24.9,25.7,984.0,86.0,25.0,0.61,256.0,6.0,0
26.3,27.1,985.0,80.0,25.0,0.63,279.0,1.0,0
27.8,30.6,985.0,72.0,65.0,0.76,318.0,1.0,0
29.5,32.5,984.0,63.0,84.0,0.87,343.0,1.0,0
28.5,31.4,983.0,68.0,100.0,0.73,152.0,1.0,0
29.2,32.1,982.0,64.0,100.0,1.62,140.0,2.0,0
29.2,32.1,980.0,64.0,100.0,2.85,136.0,2.85,0
29.4,32.5,979.0,64.0,99.0,2.59,143.0,2.59,0
29.7,32.8,979.0,63.0,98.0,2.22,155.0,2.22,0
29.6,32.7,979.0,63.0,88.0,2.51,168.0,2.51,0
25.4,26.2,981.0,85.0,100.0,1.39,224.0,2.0,0
23.8,24.7,980.0,93.0,100.0,1.39,102.0,2.0,0
23.2,24.2,979.0,97.0,100.0,2.75,114.0,3.0,0
23.1,24.1,980.0,98.0,100.0,2.47,119.0,3.0,0
23.2,24.1,982.0,97.0,100.0,2.28,76.0,3.0,0
23.1,24.0,983.0,97.0,100.0,2.03,44.0,3.0,0
23.4,24.3,984.0,94.0,100.0,1.97,54.0,3.0,0
23.9,24.7,984.0,90.0,95.0,0.92,76.0,1.0,0
24.7,25.4,984.0,86.0,89.0,0.08,226.0,6.8,0
25.7,26.5,984.0,82.0,100.0,1.79,263.0,2.0,0
29.9,33.4,982.0,64.0,73.0,1.1,237.0,1.1,0
31.1,34.6,981.0,58.0,56.0,1.33,217.0,2.0,0
32.1,35.2,980.0,53.0,21.0,1.99,206.0,2.0,0
32.6,35.8,979.0,51.0,22.0,2.48,200.0,3.0,0
32.4,35.4,978.0,51.0,24.0,2.55,192.0,2.55,0
31.7,36.0,979.0,59.0,23.0,1.47,175.0,1.47,0
29.6,32.2,980.0,61.0,40.0,2.34,188.0,3.0,0
27.6,29.8,981.0,69.0,30.0,3.59,205.0,7.0,0
25.2,25.9,982.0,83.0,22.0,2.43,205.0,5.0,0
24.6,25.4,983.0,87.0,80.0,1.96,216.0,6.0,0
24.5,25.4,983.0,88.0,100.0,1.31,225.0,4.0,0
24.2,25.1,983.0,92.0,100.0,2.62,95.0,3.0,0
24.1,25.0,983.0,93.0,100.0,2.07,96.0,2.07,0
24.1,25.0,982.0,92.0,100.0,1.46,77.0,1.46,0
24.1,24.9,981.0,92.0,100.0,0.65,95.0,4.4,0
24.2,25.0,981.0,91.0,96.0,0.2,346.0,4.4,0
24.1,24.9,981.0,92.0,98.0,0.32,292.0,4.0,0
24.2,25.0,982.0,91.0,100.0,0.65,220.0,4.4,0
24.2,25.1,982.0,91.0,83.0,0.8,260.0,1.0,0
25.0,25.8,983.0,87.0,88.0,0.8,236.0,1.0,0
25.7,26.5,984.0,83.0,81.0,0.97,216.0,1.0,0
26.8,29.2,984.0,78.0,38.0,0.61,203.0,6.8,0
28.6,31.9,983.0,70.0,29.0,1.23,247.0,1.23,0
30.9,34.4,982.0,59.0,34.0,1.02,243.0,2.0,0
32.0,35.2,981.0,53.0,26.0,1.45,203.0,3.0,0
32.9,35.9,979.0,49.0,15.0,2.44,185.0,3.0,0
33.3,36.4,978.0,48.0,21.0,2.85,182.0,3.0,0
31.5,35.5,979.0,58.0,37.0,2.7,200.0,4.0,0
28.9,31.3,980.0,63.0,5.0,3.96,224.0,8.0,0
25.8,26.5,982.0,78.0,21.0,3.58,234.0,8.0,0
25.3,26.0,983.0,82.0,29.0,2.56,237.0,6.0,0
25.2,25.9,983.0,83.0,47.0,2.32,223.0,5.0,0
24.8,25.5,983.0,85.0,26.0,2.07,206.0,4.0,0
24.4,25.2,982.0,87.0,24.0,1.5,202.0,2.0,0
24.2,25.0,981.0,88.0,25.0,0.77,189.0,1.0,0
23.9,24.7,981.0,89.0,17.0,0.82,146.0,1.0,0
23.7,24.5,981.0,90.0,16.0,0.49,152.0,1.0,0
23.5,24.3,981.0,91.0,20.0,0.46,183.0,4.8,0
23.4,24.2,981.0,90.0,25.0,0.6,191.0,4.4,0
23.7,24.5,982.0,90.0,25.0,0.41,229.0,1.0,0
24.6,25.3,983.0,84.0,25.0,0.52,253.0,1.0,0
25.8,26.5,984.0,79.0,25.0,0.34,270.0,1.0,0
27.4,29.7,984.0,72.0,25.0,0.72,277.0,1.0,0
28.9,31.8,983.0,66.0,17.0,1.23,247.0,1.23,0
30.1,33.3,983.0,61.0,25.0,1.78,206.0,1.78,0
31.2,34.5,981.0,57.0,25.0,1.61,212.0,1.61,0
31.8,34.8,980.0,53.0,25.0,2.02,193.0,2.02,0
32.1,34.8,979.0,51.0,24.0,2.08,189.0,2.08,0
32.3,35.0,978.0,50.0,25.0,1.91,198.0,2.0,0
31.9,35.0,979.0,53.0,38.0,2.72,207.0,3.0,0
27.8,30.2,980.0,70.0,59.0,4.02,231.0,7.0,0
26.4,27.1,981.0,77.0,87.0,4.08,217.0,7.0,0
24.7,25.5,982.0,87.0,96.0,2.88,226.0,6.0,0
24.6,25.4,983.0,89.0,99.0,1.64,212.0,4.0,0
23.8,24.7,983.0,92.0,100.0,1.77,209.0,4.0,0
23.2,24.0,983.0,94.0,100.0,2.17,225.0,3.0,0
23.0,23.9,982.0,95.0,100.0,2.68,243.0,4.0,0
23.4,24.2,982.0,92.0,99.0,0.95,106.0,1.0,0
23.5,24.3,982.0,91.0,76.0,1.04,110.0,1.04,0
24.5,25.2,984.0,85.0,43.0,1.15,172.0,1.15,0
26.0,26.7,985.0,78.0,18.0,1.41,207.0,2.0,0
27.6,30.1,985.0,71.0,15.0,1.76,240.0,2.0,0
30.6,33.5,983.0,58.0,27.0,2.99,236.0,3.0,0
31.7,34.5,982.0,53.0,46.0,3.36,238.0,4.0,0
32.7,35.4,979.0,49.0,77.0,4.88,221.0,4.88,0
30.7,33.3,979.0,56.0,70.0,7.08,217.0,7.08,0
29.6,32.0,979.0,60.0,18.0,6.44,226.0,8.0,0
28.5,30.6,980.0,63.0,5.0,5.68,230.0,9.0,0
25.3,25.9,982.0,76.0,8.0,5.23,227.0,11.0,0
24.3,25.0,983.0,83.0,10.0,4.55,231.0,10.0,0
24.0,24.7,983.0,85.0,68.0,3.81,237.0,9.0,0
23.9,24.6,984.0,85.0,90.0,3.64,241.0,8.0,0
23.6,24.3,983.0,86.0,62.0,1.7,222.0,4.0,0
23.9,24.5,983.0,84.0,63.0,2.15,234.0,5.0,0
23.8,24.4,982.0,85.0,79.0,1.9,236.0,4.0,0
23.8,24.5,982.0,84.0,80.0,1.71,250.0,3.0,0
23.8,24.5,981.0,85.0,32.0,1.14,246.0,2.0,0
23.2,23.8,982.0,87.0,22.0,0.92,238.0,1.0,0
23.7,24.3,982.0,84.0,25.0,1.0,220.0,2.0,0
23.8,24.4,982.0,85.0,25.0,0.93,201.0,2.0,0
25.1,25.7,983.0,79.0,25.0,1.27,231.0,3.0,0
26.3,26.9,984.0,74.0,25.0,2.7,240.0,3.0,0
27.8,30.1,985.0,68.0,22.0,3.04,234.0,4.0,0
29.4,31.9,984.0,61.0,23.0,3.52,244.0,4.0,0
30.9,33.7,983.0,56.0,73.0,1.83,265.0,3.0,0
31.2,33.9,982.0,54.0,81.0,1.83,310.0,12.8,0
31.2,34.1,980.0,55.0,87.0,0.79,261.0,12.8,0
30.0,33.1,980.0,62.0,25.0,4.96,230.0,5.0,0
30.3,33.3,980.0,60.0,25.0,3.83,242.0,4.0,0
28.7,31.7,981.0,67.0,26.0,3.87,243.0,6.0,0
26.7,28.7,982.0,74.0,63.0,4.89,233.0,9.0,0
25.7,26.4,983.0,78.0,86.0,5.03,237.0,9.0,0
25.0,25.7,983.0,83.0,38.0,4.56,241.0,9.0,0
24.7,25.4,984.0,84.0,41.0,3.68,248.0,8.0,0
24.5,25.2,984.0,84.0,20.0,3.06,244.0,6.0,0
24.2,24.9,984.0,85.0,25.0,2.37,239.0,4.0,0
24.5,25.2,983.0,83.0,28.0,1.7,239.0,3.0,0
24.2,24.9,982.0,85.0,66.0,1.83,245.0,3.0,0
24.0,24.7,982.0,85.0,60.0,1.36,251.0,2.0,0
24.0,24.7,982.0,86.0,24.0,0.96,238.0,2.0,0
23.8,24.4,982.0,86.0,25.0,0.33,253.0,1.0,0
23.5,24.2,983.0,87.0,25.0,0.27,241.0,1.0,0
23.7,24.4,984.0,88.0,25.0,0.2,298.0,1.0,0
24.8,25.5,984.0,82.0,58.0,0.76,254.0,1.0,0
26.3,26.9,985.0,76.0,25.0,0.91,285.0,1.0,0
27.9,30.5,985.0,70.0,34.0,0.87,257.0,1.0,0
29.5,32.4,985.0,63.0,43.0,1.69,229.0,2.0,0
31.1,34.7,983.0,59.0,51.0,0.64,251.0,1.0,0
32.3,35.9,982.0,54.0,31.0,1.01,224.0,2.0,0
33.2,36.0,981.0,48.0,16.0,1.82,215.0,3.0,0
33.8,36.5,980.0,45.0,5.0,2.46,221.0,3.0,0
34.0,36.6,980.0,44.0,5.0,2.94,221.0,3.0,0
33.5,36.2,980.0,46.0,28.0,3.66,220.0,4.0,0
31.2,34.3,981.0,56.0,23.0,4.64,218.0,7.0,0
28.8,30.8,981.0,60.0,23.0,4.82,228.0,8.0,0
27.7,29.5,982.0,65.0,25.0,4.93,237.0,9.0,0
26.8,28.5,983.0,70.0,22.0,5.1,241.0,9.0,0
26.1,26.7,984.0,74.0,25.0,4.63,239.0,8.0,0
25.7,26.3,984.0,76.0,27.0,3.4,249.0,6.0,0
25.4,26.0,984.0,77.0,21.0,1.58,236.0,2.0,0
25.1,25.7,984.0,81.0,44.0,0.51,191.0,1.0,0
24.9,25.5,983.0,82.0,30.0,0.49,155.0,1.0,0
24.6,25.3,983.0,83.0,23.0,0.44,119.0,1.0,0
24.5,25.1,983.0,84.0,25.0,0.26,58.0,4.0,0
24.3,25.0,983.0,84.0,22.0,0.1,329.0,3.6,0
24.2,24.9,983.0,84.0,25.0,0.33,340.0,3.6,0
24.2,24.9,984.0,85.0,25.0,0.61,15.0,3.6,0
25.4,26.1,985.0,79.0,25.0,1.0,5.0,1.0,0
26.9,28.9,985.0,73.0,19.0,0.52,2.0,6.8,0
28.9,31.8,986.0,66.0,7.0,0.27,264.0,6.8,0
30.5,33.6,985.0,59.0,6.0,0.58,269.0,6.4,0
32.1,35.4,984.0,53.0,9.0,0.21,216.0,1.0,0
33.1,35.9,983.0,48.0,35.0,1.16,210.0,2.0,0
33.7,36.3,981.0,45.0,59.0,2.02,195.0,2.02,0
33.9,36.1,980.0,43.0,26.0,2.31,197.0,3.0,0
34.2,36.4,980.0,42.0,15.0,2.02,191.0,2.02,0
34.2,36.2,980.0,42.0,21.0,1.48,178.0,1.48,0
32.8,36.3,980.0,51.0,52.0,1.11,143.0,1.11,0
30.7,32.9,981.0,54.0,66.0,1.49,141.0,2.0,0
29.6,31.6,982.0,57.0,2.0,2.53,191.0,3.0,0
28.2,30.1,984.0,62.0,9.0,3.42,221.0,6.0,0
27.2,28.9,984.0,66.0,4.0,3.42,241.0,7.0,0
26.6,27.1,984.0,70.0,25.0,2.7,252.0,5.0,0
26.1,26.7,984.0,73.0,20.0,1.78,241.0,3.0,0
25.7,26.3,984.0,75.0,1.0,1.18,189.0,2.0,0
25.3,25.9,983.0,77.0,1.0,1.06,170.0,1.06,0
24.9,25.5,982.0,78.0,4.0,0.75,162.0,1.0,0
24.7,25.2,983.0,78.0,2.0,0.7,146.0,1.0,0
24.4,25.0,983.0,80.0,2.0,0.43,124.0,1.0,0
24.2,24.8,983.0,80.0,9.0,0.35,40.0,3.6,0
24.3,24.9,984.0,81.0,4.0,0.75,25.0,3.2,0
25.7,26.3,985.0,75.0,17.0,0.72,103.0,4.4,0
27.2,29.1,986.0,70.0,12.0,0.42,126.0,5.2,0
28.9,31.5,986.0,64.0,2.0,0.59,279.0,1.0,0
30.8,33.7,985.0,57.0,3.0,0.48,229.0,5.2,0
32.3,35.8,984.0,53.0,2.0,1.19,220.0,1.19,0
33.4,36.3,983.0,47.0,1.0,1.14,205.0,1.14,0
34.1,36.1,981.0,42.0,0.0,1.51,215.0,1.51,0
34.4,36.1,980.0,40.0,1.0,1.74,212.0,2.0,0
34.5,36.0,980.0,39.0,6.0,1.27,207.0,2.0,0
34.3,35.8,980.0,39.0,4.0,1.08,186.0,1.08,0
33.3,36.0,981.0,47.0,24.0,0.86,124.0,1.0,0
31.0,32.3,981.0,48.0,92.0,1.07,107.0,1.07,0
30.7,32.2,983.0,50.0,82.0,2.43,183.0,3.0,0
29.1,31.1,984.0,59.0,32.0,4.17,221.0,7.0,0
27.6,29.6,984.0,67.0,23.0,3.94,231.0,7.0,0
27.0,28.8,984.0,70.0,18.0,2.73,232.0,5.0,0
26.4,27.0,984.0,73.0,10.0,1.49,191.0,2.0,0
26.1,26.6,983.0,73.0,34.0,1.17,169.0,1.17,0
25.8,26.4,983.0,74.0,60.0,1.9,144.0,2.0,0
25.7,26.3,982.0,74.0,77.0,1.81,143.0,2.0,0
25.6,26.2,982.0,74.0,91.0,1.11,144.0,1.11,0
25.8,26.4,982.0,73.0,99.0,0.68,112.0,1.0,0
25.8,26.4,983.0,73.0,97.0,0.97,115.0,1.0,0
25.8,26.4,984.0,74.0,55.0,0.44,150.0,3.6,0
26.4,27.0,985.0,71.0,23.0,0.75,139.0,1.0,0
27.9,29.9,985.0,66.0,2.0,0.6,54.0,1.0,0
29.7,32.2,985.0,60.0,7.0,0.74,86.0,6.0,0
31.2,34.1,985.0,55.0,3.0,0.74,131.0,6.4,0
32.2,35.1,983.0,51.0,25.0,1.13,262.0,1.13,0
33.3,36.1,982.0,47.0,25.0,1.27,202.0,2.0,0
34.1,36.5,981.0,43.0,14.0,1.69,187.0,2.0,0
34.6,36.5,980.0,40.0,22.0,2.03,181.0,3.0,0
34.7,36.1,979.0,38.0,25.0,2.41,180.0,3.0,0
34.3,35.5,979.0,38.0,20.0,2.47,177.0,2.47,0
32.5,34.6,980.0,47.0,5.0,2.27,145.0,2.27,0
30.3,31.4,981.0,49.0,1.0,1.79,120.0,1.79,0
29.2,30.0,982.0,51.0,1.0,2.91,212.0,4.0,0
27.6,28.3,983.0,54.0,1.0,2.71,230.0,4.0,0
26.9,27.7,984.0,57.0,22.0,2.71,234.0,4.0,0
26.2,26.4,984.0,61.0,4.0,2.88,232.0,4.0,0
26.0,26.4,983.0,64.0,13.0,1.01,245.0,2.0,0
25.5,25.9,983.0,66.0,20.0,1.66,116.0,1.66,0
25.1,25.5,982.0,69.0,25.0,1.69,142.0,2.0,0
24.6,25.0,981.0,71.0,25.0,0.8,178.0,1.0,0
24.3,24.7,981.0,73.0,25.0,0.26,237.0,3.6,0
24.0,24.3,981.0,73.0,25.0,0.01,229.0,3.6,0
23.9,24.2,982.0,74.0,25.0,0.45,162.0,4.0,0
23.9,24.4,983.0,76.0,25.0,0.52,233.0,4.0,0
25.3,25.7,984.0,69.0,25.0,0.66,283.0,1.0,0
27.1,28.5,985.0,63.0,21.0,0.55,318.0,1.0,0
29.3,30.9,985.0,56.0,25.0,0.45,251.0,6.8,0
31.1,33.0,984.0,51.0,18.0,0.47,216.0,6.8,0
32.6,34.7,983.0,47.0,11.0,1.53,251.0,1.53,0
33.8,35.7,981.0,42.0,20.0,1.27,246.0,1.27,0
34.7,36.4,980.0,39.0,18.0,0.78,230.0,2.0,0
35.1,36.3,979.0,36.0,19.0,1.21,197.0,2.0,0
35.0,35.8,978.0,35.0,20.0,1.73,186.0,2.0,0
34.8,35.6,979.0,35.0,50.0,1.66,181.0,2.0,0
33.2,34.8,979.0,43.0,25.0,1.36,137.0,1.36,0
31.2,31.6,980.0,42.0,26.0,1.43,156.0,1.43,0
29.7,30.0,981.0,45.0,57.0,4.01,217.0,8.0,0
28.3,28.8,982.0,50.0,55.0,2.98,248.0,7.0,0
27.7,28.4,983.0,53.0,68.0,1.88,238.0,3.0,0
27.3,28.1,983.0,56.0,44.0,1.6,211.0,3.0,0
27.3,28.4,982.0,59.0,13.0,0.17,351.0,3.6,0
26.3,26.7,982.0,65.0,6.0,0.58,125.0,1.0,0
25.6,26.0,981.0,67.0,5.0,1.51,160.0,2.0,0
25.1,25.5,981.0,68.0,4.0,0.94,163.0,1.0,0
24.7,25.0,981.0,69.0,0.0,0.53,151.0,2.4,0
24.5,24.8,981.0,69.0,1.0,0.42,99.0,2.8,0
24.1,24.4,982.0,71.0,20.0,0.53,127.0,2.8,0
24.3,24.7,983.0,72.0,1.0,0.42,96.0,3.2,0
25.8,26.2,984.0,65.0,1.0,0.46,119.0,4.8,0
27.7,29.0,984.0,59.0,0.0,0.68,165.0,6.0,0
29.7,31.1,984.0,53.0,1.0,0.56,161.0,6.0,0
31.4,33.1,984.0,49.0,1.0,0.52,130.0,6.4,0
33.1,35.7,982.0,47.0,1.0,1.45,177.0,1.45,0
34.3,36.8,981.0,43.0,1.0,1.4,154.0,1.4,0
34.9,37.0,980.0,40.0,1.0,1.86,140.0,1.86,0
35.2,36.9,979.0,38.0,3.0,2.57,124.0,2.57,0
35.2,36.6,979.0,37.0,10.0,2.55,135.0,2.55,0
34.7,36.1,979.0,38.0,9.0,2.46,133.0,2.46,0
32.8,35.2,980.0,47.0,22.0,2.69,104.0,3.0,0
31.0,32.3,981.0,49.0,25.0,2.57,76.0,3.0,0
30.2,31.4,982.0,51.0,58.0,0.25,281.0,1.0,0
29.6,30.9,983.0,53.0,75.0,1.97,187.0,2.0,0
29.1,30.4,984.0,55.0,60.0,2.75,154.0,4.0,0
28.2,29.6,984.0,59.0,49.0,1.86,135.0,3.0,0
27.4,28.9,984.0,63.0,75.0,2.05,121.0,3.0,0
24.8,25.6,984.0,88.0,81.0,2.16,347.0,3.0,0
25.0,25.8,983.0,88.0,93.0,2.4,350.0,3.0,0
24.8,25.7,983.0,88.0,69.0,2.53,345.0,3.0,0
24.4,25.3,983.0,91.0,65.0,2.31,358.0,3.0,0
24.5,25.4,983.0,90.0,81.0,1.72,15.0,2.0,0
24.5,25.4,983.0,90.0,96.0,1.35,23.0,1.35,0
24.7,25.5,984.0,89.0,72.0,1.01,40.0,1.01,0
25.5,26.3,985.0,84.0,32.0,0.48,57.0,3.2,0
26.7,28.9,985.0,78.0,25.0,0.09,137.0,4.0,0
28.6,31.8,986.0,70.0,24.0,0.68,178.0,1.0,0
30.1,33.9,985.0,64.0,22.0,0.81,173.0,4.4,0
32.2,36.3,984.0,56.0,5.0,1.45,145.0,1.45,0
33.1,37.0,983.0,52.0,16.0,1.69,128.0,1.69,0
33.8,37.7,981.0,49.0,36.0,1.54,107.0,1.54,0
34.2,37.4,980.0,46.0,62.0,1.65,94.0,1.65,0
33.7,37.0,980.0,48.0,91.0,2.22,118.0,2.22,0
31.8,36.1,980.0,58.0,99.0,2.82,134.0,4.0,0
30.5,33.7,981.0,60.0,100.0,1.89,129.0,1.89,0
30.0,32.7,982.0,59.0,100.0,1.64,151.0,1.64,0
29.1,31.8,983.0,64.0,100.0,2.09,195.0,3.0,0
27.2,29.7,985.0,75.0,98.0,1.92,244.0,3.0,0
26.6,27.3,985.0,79.0,83.0,1.97,264.0,3.0,0
26.0,26.8,985.0,82.0,69.0,2.26,268.0,3.0,0
25.2,26.1,985.0,87.0,81.0,2.42,310.0,4.0,0
24.7,25.7,984.0,92.0,100.0,1.33,315.0,2.0,0
24.2,25.2,983.0,96.0,91.0,2.86,327.0,3.0,0
24.1,25.0,983.0,93.0,55.0,3.3,325.0,4.0,0
24.0,24.9,983.0,92.0,57.0,1.05,17.0,2.0,0
24.3,25.2,984.0,91.0,82.0,0.44,104.0,2.4,0
24.3,25.2,985.0,91.0,75.0,0.78,64.0,1.0,0
24.3,25.2,986.0,92.0,58.0,0.27,31.0,2.4,0
24.9,25.7,987.0,88.0,63.0,0.84,281.0,1.0,0
25.8,26.6,987.0,82.0,53.0,0.84,256.0,4.4,0
27.3,29.8,987.0,74.0,23.0,1.5,210.0,1.5,0
29.0,32.1,987.0,67.0,25.0,1.63,236.0,1.63,0
31.5,36.4,985.0,62.0,4.0,0.49,176.0,4.8,0
32.4,37.4,984.0,58.0,15.0,0.58,26.0,4.4,0
33.0,37.4,983.0,54.0,38.0,1.28,15.0,1.28,0
33.1,37.1,982.0,52.0,72.0,2.24,23.0,2.24,0
32.5,36.7,982.0,55.0,86.0,2.61,27.0,2.61,0
31.0,35.9,982.0,64.0,84.0,2.82,27.0,3.0,0
29.4,32.8,984.0,66.0,70.0,2.16,3.0,2.16,0
24.9,25.8,985.0,89.0,25.0,1.73,249.0,2.0,0
24.4,25.3,984.0,91.0,25.0,1.72,252.0,2.0,0
24.4,25.2,984.0,91.0,25.0,1.59,250.0,2.0,0
24.0,24.8,984.0,92.0,25.0,0.67,260.0,1.0,0
23.8,24.6,984.0,93.0,25.0,0.16,296.0,0.8,0
23.6,24.4,985.0,93.0,31.0,0.62,60.0,1.2,0
23.7,24.6,986.0,93.0,60.0,0.56,72.0,1.6,0
24.6,25.5,986.0,89.0,80.0,0.47,355.0,2.8,0
25.4,26.2,987.0,86.0,25.0,0.47,355.0,4.0,0
27.2,30.0,987.0,79.0,33.0,0.36,83.0,4.8,0
28.7,32.6,986.0,73.0,25.0,0.29,94.0,4.8,0
31.3,36.3,985.0,63.0,27.0,0.89,110.0,1.0,0
32.2,37.2,983.0,59.0,27.0,1.08,127.0,1.08,0
32.7,37.1,982.0,55.0,41.0,0.89,116.0,1.0,0
33.2,37.2,982.0,52.0,49.0,0.39,49.0,1.0,0
33.2,36.7,981.0,50.0,82.0,0.99,13.0,1.0,0
32.1,36.9,982.0,59.0,89.0,2.31,17.0,2.31,0
25.8,26.6,983.0,80.0,25.0,0.41,16.0,1.2,0
24.5,25.4,983.0,88.0,79.0,1.46,259.0,1.46,0
23.8,24.6,983.0,92.0,99.0,2.34,277.0,4.0,0
23.9,24.7,983.0,91.0,100.0,0.86,287.0,1.0,0
23.7,24.6,984.0,94.0,99.0,1.4,196.0,2.0,0
23.9,24.8,984.0,96.0,46.0,2.38,206.0,4.0,0
24.0,24.9,985.0,96.0,39.0,1.56,255.0,2.0,0
24.9,25.8,986.0,90.0,35.0,1.65,300.0,1.65,0
26.1,26.9,987.0,83.0,37.0,1.97,241.0,2.0,0
27.3,30.3,987.0,79.0,29.0,2.88,214.0,2.88,0
28.6,32.2,986.0,72.0,25.0,2.53,209.0,2.53,0
30.8,35.2,985.0,63.0,25.0,0.8,163.0,6.0,0
31.9,36.0,984.0,57.0,25.0,0.36,80.0,1.0,0
32.6,36.0,982.0,52.0,25.0,0.89,20.0,1.0,0
32.7,35.8,982.0,50.0,25.0,1.2,38.0,1.2,0
32.5,35.4,982.0,50.0,24.0,0.88,85.0,1.0,0
31.2,34.7,982.0,58.0,72.0,1.42,17.0,1.42,0
28.6,31.1,983.0,65.0,97.0,4.01,355.0,5.0,0
27.5,29.8,984.0,70.0,99.0,2.76,347.0,3.0,0
28.1,30.4,985.0,67.0,60.0,1.55,317.0,1.55,0
27.5,29.7,985.0,70.0,95.0,0.93,231.0,1.0,0
27.1,29.3,985.0,73.0,25.0,1.52,226.0,2.0,0
25.0,25.8,985.0,87.0,25.0,1.37,112.0,1.37,0
24.9,25.8,984.0,88.0,25.0,1.13,108.0,2.0,0
24.1,24.9,984.0,91.0,25.0,1.51,97.0,1.51,0
23.9,24.7,985.0,92.0,25.0,1.54,74.0,1.54,0
24.1,25.0,985.0,91.0,25.0,1.36,76.0,1.36,0
25.4,26.1,986.0,84.0,25.0,1.03,59.0,1.03,0
26.6,27.3,987.0,79.0,25.0,1.19,65.0,1.19,0
